Results_RT,MD5_hash_of_IP_address,Controller_name,Order_number_of_item,Inner_element_number,Label,Latin_Square_Group,PennElementType,PennElementName,Parameter,ParticipantAnswer,Eventtime,item,Complexity,Branching,Approach,Representation,Question,RT,Group,questionId,Comment,V2,consent,country,country_specified,education,gender,representation,representation_specified,study,Relation_Count,Answer,Experiment,education_specified,study_specified,Correct,Correct_forgiving,Model_variant,Reasoning
1749029110,e8ab4b95ad5e653002743dcea67f4b74,PennController,18,0,experiment,NULL,TextInput,answer,Final,w(s(t)),1749029011017.0,41,4,R,Intensional,English,the enemy of the friend of the enemy of Christina,1749028705855,13,0_R_efe0,NULL,e8ab4b95ad5e653002743dcea67f4b74,yes,other,South aFRICA,other,Male,english,,math,4,enemy(friend(enemy(christina))),exp1,,,False,False,human,False
1749029110,e8ab4b95ad5e653002743dcea67f4b74,PennController,16,0,experiment,NULL,DropDown,answer,Selected,Amber,1749029021853.0,50,4,R,Extensional,English,the enemy of the enemy of the enemy of Dana,1749029011026,13,0_R_eee2,0,e8ab4b95ad5e653002743dcea67f4b74,yes,other,South aFRICA,other,Male,english,,math,4,Felicia,exp1,,,False,False,human,False
1749029110,e8ab4b95ad5e653002743dcea67f4b74,PennController,11,0,experiment,NULL,DropDown,answer,Selected,t,1749029027971.0,122,4,L,Extensional,Abstract,Christina's enemy's friend's child,1749029023551,13,0_L_cfe0,3,e8ab4b95ad5e653002743dcea67f4b74,yes,other,South aFRICA,other,Male,english,,math,4,s,exp1,,,False,False,human,False
1749029110,e8ab4b95ad5e653002743dcea67f4b74,PennController,4,0,experiment,NULL,DropDown,answer,Selected,Dana,1749029033843.0,87,3,L,Extensional,English,Amber's friend's friend,1749029029545,13,0_L_ff1,3,e8ab4b95ad5e653002743dcea67f4b74,yes,other,South aFRICA,other,Male,english,,math,3,Amber,exp1,,,False,False,human,False
1749029110,e8ab4b95ad5e653002743dcea67f4b74,PennController,10,0,experiment,NULL,TextInput,answer,Final,w(s(t(q)),1749029059364.0,3,3,R,Intensional,English,the child of the enemy of Christina,1749029035830,13,0_R_ce0,NULL,e8ab4b95ad5e653002743dcea67f4b74,yes,other,South aFRICA,other,Male,english,,math,3,child(enemy(christina)),exp1,,,False,False,human,False
1749029110,e8ab4b95ad5e653002743dcea67f4b74,PennController,6,0,experiment,NULL,TextInput,answer,Final,W(t(S)),1749029082085.0,93,3,L,Intensional,English,Dana's friend's enemy,1749029059366,13,0_L_ef2,NULL,e8ab4b95ad5e653002743dcea67f4b74,yes,other,South aFRICA,other,Male,english,,math,3,enemy(friend(dana)),exp1,,,False,False,human,False
1749029110,e8ab4b95ad5e653002743dcea67f4b74,PennController,8,0,experiment,NULL,DropDown,answer,Selected,Dana,1749029086779.0,11,3,R,Extensional,English,the parent of the enemy of Amber,1749029082311,13,0_R_pe1,3,e8ab4b95ad5e653002743dcea67f4b74,yes,other,South aFRICA,other,Male,english,,math,3,Christina,exp1,,,False,False,human,False
1749029110,e8ab4b95ad5e653002743dcea67f4b74,PennController,14,0,experiment,NULL,TextInput,answer,Final,w(s(T()),1749029110196.0,160,4,L,Intensional,English,Felicia's child's parent's child,1749029088601,13,0_L_cpc5,NULL,e8ab4b95ad5e653002743dcea67f4b74,yes,other,South aFRICA,other,Male,english,,math,4,child(parent(child(felicia))),exp1,,,False,False,human,False
1749029446,0a647024aad4f8d9a508ad3d7be0f8ac,PennController,15,0,experiment,NULL,DropDown,answer,Selected,y,1749028908955.0,70,4,R,Extensional,Abstract,the friend of the friend of the friend of Felicia,1749028880660,16,0_R_fff5,5,0a647024aad4f8d9a508ad3d7be0f8ac,yes,other,United Kingdom,other,Female,other,Bulgarian,other,4,t,exp1,,,False,False,human,False
1749029446,0a647024aad4f8d9a508ad3d7be0f8ac,PennController,17,0,experiment,NULL,TextInput,answer,Final,s(w(t(q))),1749029017682.0,79,4,R,Intensional,Abstract,the friend of the enemy of the child of Felicia,1749028910838,16,0_R_fec5,NULL,0a647024aad4f8d9a508ad3d7be0f8ac,yes,other,United Kingdom,other,Female,other,Bulgarian,other,4,s(w(t(q))),exp1,,,True,True,human,False
1749029446,0a647024aad4f8d9a508ad3d7be0f8ac,PennController,11,0,experiment,NULL,DropDown,answer,Selected,s,1749029056428.0,154,4,L,Extensional,Abstract,Felicia's enemy's enemy's friend,1749029017685,16,0_L_fee5,2,0a647024aad4f8d9a508ad3d7be0f8ac,yes,other,United Kingdom,other,Female,other,Bulgarian,other,4,t,exp1,,,False,False,human,False
1749029446,0a647024aad4f8d9a508ad3d7be0f8ac,PennController,10,0,experiment,NULL,TextInput,answer,Final,friend(enemy(elizabeth)),1749029101009.0,28,3,R,Intensional,English,the friend of the enemy of Elizabeth,1749029057596,16,0_R_fe4,NULL,0a647024aad4f8d9a508ad3d7be0f8ac,yes,other,United Kingdom,other,Female,other,Bulgarian,other,3,friend(enemy(elizabeth)),exp1,,,True,True,human,False
1749029446,0a647024aad4f8d9a508ad3d7be0f8ac,PennController,7,0,experiment,NULL,DropDown,answer,Selected,v,1749029118987.0,26,3,R,Extensional,Abstract,the enemy of the friend of Elizabeth,1749029101012,16,0_R_ef4,4,0a647024aad4f8d9a508ad3d7be0f8ac,yes,other,United Kingdom,other,Female,other,Bulgarian,other,3,q,exp1,,,False,False,human,False
1749029446,0a647024aad4f8d9a508ad3d7be0f8ac,PennController,9,0,experiment,NULL,TextInput,answer,Final,w(t(y)),1749029154706.0,5,3,R,Intensional,Abstract,the enemy of the child of Christina,1749029119995,16,0_R_ec0,NULL,0a647024aad4f8d9a508ad3d7be0f8ac,yes,other,United Kingdom,other,Female,other,Bulgarian,other,3,w(t(y)),exp1,,,True,True,human,False
1749029446,0a647024aad4f8d9a508ad3d7be0f8ac,PennController,4,0,experiment,NULL,DropDown,answer,Selected,Elizabeth,1749029169856.0,110,3,L,Extensional,English,Elizabeth's parent's friend,1749029154709,16,0_L_fp4,4,0a647024aad4f8d9a508ad3d7be0f8ac,yes,other,United Kingdom,other,Female,other,Bulgarian,other,3,Amber,exp1,,,False,False,human,False
1749029446,0a647024aad4f8d9a508ad3d7be0f8ac,PennController,18,0,experiment,NULL,TextInput,answer,Final,child(friend(enemy(christina))),1749029217861.0,42,4,R,Intensional,English,the child of the friend of the enemy of Christina,1749029170951,16,0_R_cfe0,NULL,0a647024aad4f8d9a508ad3d7be0f8ac,yes,other,United Kingdom,other,Female,other,Bulgarian,other,4,child(friend(enemy(christina))),exp1,,,True,True,human,False
1749029446,0a647024aad4f8d9a508ad3d7be0f8ac,PennController,12,0,experiment,NULL,DropDown,answer,Selected,Bryan,1749029232615.0,159,4,L,Extensional,English,Felicia's child's enemy's friend,1749029217864,16,0_L_fec5,1,0a647024aad4f8d9a508ad3d7be0f8ac,yes,other,United Kingdom,other,Female,other,Bulgarian,other,4,Bryan,exp1,,,True,True,human,False
1749029446,0a647024aad4f8d9a508ad3d7be0f8ac,PennController,8,0,experiment,NULL,DropDown,answer,Selected,Bryan,1749029248234.0,31,3,R,Extensional,English,the enemy of the parent of Elizabeth,1749029233479,16,0_R_ep4,1,0a647024aad4f8d9a508ad3d7be0f8ac,yes,other,United Kingdom,other,Female,other,Bulgarian,other,3,Bryan,exp1,,,True,True,human,False
1749029446,0a647024aad4f8d9a508ad3d7be0f8ac,PennController,13,0,experiment,NULL,TextInput,answer,Final,s(s(t(q))),1749029279473.0,158,4,L,Intensional,Abstract,Felicia's child's friend's friend,1749029249531,16,0_L_ffc5,NULL,0a647024aad4f8d9a508ad3d7be0f8ac,yes,other,United Kingdom,other,Female,other,Bulgarian,other,4,s(s(t(q))),exp1,,,True,True,human,False
1749029446,0a647024aad4f8d9a508ad3d7be0f8ac,PennController,3,0,experiment,NULL,DropDown,answer,Selected,y,1749029315795.0,91,3,L,Extensional,Abstract,Amber's enemy's parent,1749029279476,16,0_L_pe1,5,0a647024aad4f8d9a508ad3d7be0f8ac,yes,other,United Kingdom,other,Female,other,Bulgarian,other,3,y,exp1,,,True,True,human,False
1749029446,0a647024aad4f8d9a508ad3d7be0f8ac,PennController,5,0,experiment,NULL,TextInput,answer,Final,s(w(k(v))),1749029355681.0,108,3,L,Intensional,Abstract,Elizabeth's enemy's friend,1749029316867,16,0_L_fe4,NULL,0a647024aad4f8d9a508ad3d7be0f8ac,yes,other,United Kingdom,other,Female,other,Bulgarian,other,3,s(w(v)),exp1,,,False,False,human,False
1749029446,0a647024aad4f8d9a508ad3d7be0f8ac,PennController,14,0,experiment,NULL,TextInput,answer,Final,enemy(child(parent(elizabeth))),1749029392249.0,148,4,L,Intensional,English,Elizabeth's parent's child's enemy,1749029355683,16,0_L_ecp4,NULL,0a647024aad4f8d9a508ad3d7be0f8ac,yes,other,United Kingdom,other,Female,other,Bulgarian,other,4,enemy(child(parent(elizabeth))),exp1,,,True,True,human,False
1749029446,0a647024aad4f8d9a508ad3d7be0f8ac,PennController,6,0,experiment,NULL,TextInput,answer,Final,parent(child(christina)),1749029427289.0,86,3,L,Intensional,English,Christina's child's parent,1749029392251,16,0_L_pc0,NULL,0a647024aad4f8d9a508ad3d7be0f8ac,yes,other,United Kingdom,other,Female,other,Bulgarian,other,3,parent(child(christina)),exp1,,,True,True,human,False
1749029446,0a647024aad4f8d9a508ad3d7be0f8ac,PennController,16,0,experiment,NULL,DropDown,answer,Selected,Elizabeth,1749029445651.0,72,4,R,Extensional,English,the enemy of the child of the friend of Felicia,1749029427291,16,0_R_ecf5,4,0a647024aad4f8d9a508ad3d7be0f8ac,yes,other,United Kingdom,other,Female,other,Bulgarian,other,4,Elizabeth,exp1,,,True,True,human,False
1749029464,c24440c031f82584ed41ae3cb1f65ada,PennController,3,0,experiment,NULL,DropDown,answer,Selected,v,1749028209511.0,81,3,L,Extensional,Abstract,Christina's friend's enemy,1749028055640,13,0_L_ef0,4,c24440c031f82584ed41ae3cb1f65ada,yes,other,South Africa,bachelor,Female,english,,ai,3,v,exp1,,,True,True,human,False
1749029464,c24440c031f82584ed41ae3cb1f65ada,PennController,17,0,experiment,NULL,TextInput,answer,Final,t(k(s)),1749028402040.0,53,4,R,Intensional,Abstract,the child of the friend of the parent of Dana,1749028216460,13,0_R_cfp2,NULL,c24440c031f82584ed41ae3cb1f65ada,yes,other,South Africa,bachelor,Female,english,,ai,4,t(s(k(s))),exp1,,,False,False,human,False
1749029464,c24440c031f82584ed41ae3cb1f65ada,PennController,5,0,experiment,NULL,TextInput,answer,Final,w(w(q)),1749028510440.0,116,3,L,Intensional,Abstract,Felicia's enemy's enemy,1749028402083,13,0_L_ee5,NULL,c24440c031f82584ed41ae3cb1f65ada,yes,other,South Africa,bachelor,Female,english,,ai,3,w(w(q)),exp1,,,True,True,human,False
1749029464,c24440c031f82584ed41ae3cb1f65ada,PennController,10,0,experiment,NULL,TextInput,answer,Final,child(enemy(christina)),1749028648849.0,3,3,R,Intensional,English,the child of the enemy of Christina,1749028510474,13,0_R_ce0,NULL,c24440c031f82584ed41ae3cb1f65ada,yes,other,South Africa,bachelor,Female,english,,ai,3,child(enemy(christina)),exp1,,,True,True,human,False
1749029464,c24440c031f82584ed41ae3cb1f65ada,PennController,7,0,experiment,NULL,DropDown,answer,Selected,h,1749028722715.0,5,3,R,Extensional,Abstract,the enemy of the child of Christina,1749028648874,13,0_R_ec0,0,c24440c031f82584ed41ae3cb1f65ada,yes,other,South Africa,bachelor,Female,english,,ai,3,h,exp1,,,True,True,human,False
1749029464,c24440c031f82584ed41ae3cb1f65ada,PennController,15,0,experiment,NULL,DropDown,answer,Selected,h,1749028794953.0,65,4,R,Extensional,Abstract,the friend of the friend of the enemy of Elizabeth,1749028724285,13,0_R_ffe4,0,c24440c031f82584ed41ae3cb1f65ada,yes,other,South Africa,bachelor,Female,english,,ai,4,h,exp1,,,True,True,human,False
1749029464,c24440c031f82584ed41ae3cb1f65ada,PennController,16,0,experiment,NULL,DropDown,answer,Selected,Felicia,1749028846853.0,50,4,R,Extensional,English,the enemy of the enemy of the enemy of Dana,1749028796409,13,0_R_eee2,5,c24440c031f82584ed41ae3cb1f65ada,yes,other,South Africa,bachelor,Female,english,,ai,4,Felicia,exp1,,,True,True,human,False
1749029464,c24440c031f82584ed41ae3cb1f65ada,PennController,4,0,experiment,NULL,DropDown,answer,Selected,Christina,1749028883000.0,87,3,L,Extensional,English,Amber's friend's friend,1749028849179,13,0_L_ff1,2,c24440c031f82584ed41ae3cb1f65ada,yes,other,South Africa,bachelor,Female,english,,ai,3,Amber,exp1,,,False,False,human,False
1749029464,c24440c031f82584ed41ae3cb1f65ada,PennController,8,0,experiment,NULL,DropDown,answer,Selected,Christina,1749028929595.0,11,3,R,Extensional,English,the parent of the enemy of Amber,1749028884497,13,0_R_pe1,2,c24440c031f82584ed41ae3cb1f65ada,yes,other,South Africa,bachelor,Female,english,,ai,3,Christina,exp1,,,True,True,human,False
1749029464,c24440c031f82584ed41ae3cb1f65ada,PennController,12,0,experiment,NULL,DropDown,answer,Selected,Elizabeth,1749028960074.0,125,4,L,Extensional,English,Amber's friend's friend's enemy,1749028930843,13,0_L_eff1,4,c24440c031f82584ed41ae3cb1f65ada,yes,other,South Africa,bachelor,Female,english,,ai,4,Elizabeth,exp1,,,True,True,human,False
1749029464,c24440c031f82584ed41ae3cb1f65ada,PennController,11,0,experiment,NULL,DropDown,answer,Selected,s,1749028996359.0,122,4,L,Extensional,Abstract,Christina's enemy's friend's child,1749028961451,13,0_L_cfe0,2,c24440c031f82584ed41ae3cb1f65ada,yes,other,South Africa,bachelor,Female,english,,ai,4,s,exp1,,,True,True,human,False
1749029464,c24440c031f82584ed41ae3cb1f65ada,PennController,18,0,experiment,NULL,TextInput,answer,Final,enemy(friend(enemy(christina))),1749029141788.0,41,4,R,Intensional,English,the enemy of the friend of the enemy of Christina,1749028997896,13,0_R_efe0,NULL,c24440c031f82584ed41ae3cb1f65ada,yes,other,South Africa,bachelor,Female,english,,ai,4,enemy(friend(enemy(christina))),exp1,,,True,True,human,False
1749029464,c24440c031f82584ed41ae3cb1f65ada,PennController,6,0,experiment,NULL,TextInput,answer,Final,enemy(friend(dana)),1749029177907.0,93,3,L,Intensional,English,Dana's friend's enemy,1749029141813,13,0_L_ef2,NULL,c24440c031f82584ed41ae3cb1f65ada,yes,other,South Africa,bachelor,Female,english,,ai,3,enemy(friend(dana)),exp1,,,True,True,human,False
1749029464,c24440c031f82584ed41ae3cb1f65ada,PennController,13,0,experiment,NULL,TextInput,answer,Final,w(s(q)),1749029333317.0,152,4,L,Intensional,Abstract,Felicia's friend's child's enemy,1749029177932,13,0_L_ecf5,NULL,c24440c031f82584ed41ae3cb1f65ada,yes,other,South Africa,bachelor,Female,english,,ai,4,w(t(s(q))),exp1,,,False,False,human,False
1749029464,c24440c031f82584ed41ae3cb1f65ada,PennController,9,0,experiment,NULL,TextInput,answer,Final,w(s(t)),1749029412039.0,22,3,R,Intensional,Abstract,the enemy of the friend of Bryan,1749029333344,13,0_R_ef3,NULL,c24440c031f82584ed41ae3cb1f65ada,yes,other,South Africa,bachelor,Female,english,,ai,3,w(s(t)),exp1,,,True,True,human,False
1749029464,c24440c031f82584ed41ae3cb1f65ada,PennController,14,0,experiment,NULL,TextInput,answer,Final,parent(child(felicia)),1749029462249.0,160,4,L,Intensional,English,Felicia's child's parent's child,1749029412067,13,0_L_cpc5,NULL,c24440c031f82584ed41ae3cb1f65ada,yes,other,South Africa,bachelor,Female,english,,ai,4,child(parent(child(felicia))),exp1,,,False,False,human,False
1749029543,aea13a3d4bd91330dea6362777cba680,PennController,3,0,experiment,NULL,DropDown,answer,Selected,v,1749028493466.0,81,3,L,Extensional,Abstract,Christina's friend's enemy,1749028338649,13,0_L_ef0,4,aea13a3d4bd91330dea6362777cba680,yes,other,South Africa,bachelor,Male,english,,ai,3,v,exp1,,,True,True,human,False
1749029543,aea13a3d4bd91330dea6362777cba680,PennController,4,0,experiment,NULL,DropDown,answer,Selected,Amber,1749028551606.0,87,3,L,Extensional,English,Amber's friend's friend,1749028494712,13,0_L_ff1,0,aea13a3d4bd91330dea6362777cba680,yes,other,South Africa,bachelor,Male,english,,ai,3,Amber,exp1,,,True,True,human,False
1749029543,aea13a3d4bd91330dea6362777cba680,PennController,15,0,experiment,NULL,DropDown,answer,Selected,h,1749028633938.0,65,4,R,Extensional,Abstract,the friend of the friend of the enemy of Elizabeth,1749028552451,13,0_R_ffe4,0,aea13a3d4bd91330dea6362777cba680,yes,other,South Africa,bachelor,Male,english,,ai,4,h,exp1,,,True,True,human,False
1749029543,aea13a3d4bd91330dea6362777cba680,PennController,10,0,experiment,NULL,TextInput,answer,Final,child(enemy(christina)),1749028786522.0,3,3,R,Intensional,English,the child of the enemy of Christina,1749028634888,13,0_R_ce0,NULL,aea13a3d4bd91330dea6362777cba680,yes,other,South Africa,bachelor,Male,english,,ai,3,child(enemy(christina)),exp1,,,True,True,human,False
1749029543,aea13a3d4bd91330dea6362777cba680,PennController,14,0,experiment,NULL,TextInput,answer,Final,child(parent(child(felicia))),1749028885604.0,160,4,L,Intensional,English,Felicia's child's parent's child,1749028786525,13,0_L_cpc5,NULL,aea13a3d4bd91330dea6362777cba680,yes,other,South Africa,bachelor,Male,english,,ai,4,child(parent(child(felicia))),exp1,,,True,True,human,False
1749029543,aea13a3d4bd91330dea6362777cba680,PennController,17,0,experiment,NULL,TextInput,answer,Final,t(s(k(s))),1749028992015.0,53,4,R,Intensional,Abstract,the child of the friend of the parent of Dana,1749028885607,13,0_R_cfp2,NULL,aea13a3d4bd91330dea6362777cba680,yes,other,South Africa,bachelor,Male,english,,ai,4,t(s(k(s))),exp1,,,True,True,human,False
1749029543,aea13a3d4bd91330dea6362777cba680,PennController,5,0,experiment,NULL,TextInput,answer,Final,w(w(q)),1749029036714.0,116,3,L,Intensional,Abstract,Felicia's enemy's enemy,1749028992018,13,0_L_ee5,NULL,aea13a3d4bd91330dea6362777cba680,yes,other,South Africa,bachelor,Male,english,,ai,3,w(w(q)),exp1,,,True,True,human,False
1749029543,aea13a3d4bd91330dea6362777cba680,PennController,7,0,experiment,NULL,DropDown,answer,Selected,q,1749029099942.0,5,3,R,Extensional,Abstract,the enemy of the child of Christina,1749029036719,13,0_R_ec0,1,aea13a3d4bd91330dea6362777cba680,yes,other,South Africa,bachelor,Male,english,,ai,3,h,exp1,,,False,False,human,False
1749029543,aea13a3d4bd91330dea6362777cba680,PennController,9,0,experiment,NULL,TextInput,answer,Final,w(s(t)),1749029139207.0,22,3,R,Intensional,Abstract,the enemy of the friend of Bryan,1749029101260,13,0_R_ef3,NULL,aea13a3d4bd91330dea6362777cba680,yes,other,South Africa,bachelor,Male,english,,ai,3,w(s(t)),exp1,,,True,True,human,False
1749029543,aea13a3d4bd91330dea6362777cba680,PennController,16,0,experiment,NULL,DropDown,answer,Selected,Felicia,1749029243715.0,50,4,R,Extensional,English,the enemy of the enemy of the enemy of Dana,1749029139211,13,0_R_eee2,5,aea13a3d4bd91330dea6362777cba680,yes,other,South Africa,bachelor,Male,english,,ai,4,Felicia,exp1,,,True,True,human,False
1749029543,aea13a3d4bd91330dea6362777cba680,PennController,18,0,experiment,NULL,TextInput,answer,Final,enemy(friend(enemy(christina))),1749029311927.0,41,4,R,Intensional,English,the enemy of the friend of the enemy of Christina,1749029244942,13,0_R_efe0,NULL,aea13a3d4bd91330dea6362777cba680,yes,other,South Africa,bachelor,Male,english,,ai,4,enemy(friend(enemy(christina))),exp1,,,True,True,human,False
1749029543,aea13a3d4bd91330dea6362777cba680,PennController,12,0,experiment,NULL,DropDown,answer,Selected,Elizabeth,1749029354186.0,125,4,L,Extensional,English,Amber's friend's friend's enemy,1749029311930,13,0_L_eff1,4,aea13a3d4bd91330dea6362777cba680,yes,other,South Africa,bachelor,Male,english,,ai,4,Elizabeth,exp1,,,True,True,human,False
1749029543,aea13a3d4bd91330dea6362777cba680,PennController,11,0,experiment,NULL,DropDown,answer,Selected,s,1749029415598.0,122,4,L,Extensional,Abstract,Christina's enemy's friend's child,1749029355274,13,0_L_cfe0,2,aea13a3d4bd91330dea6362777cba680,yes,other,South Africa,bachelor,Male,english,,ai,4,s,exp1,,,True,True,human,False
1749029543,aea13a3d4bd91330dea6362777cba680,PennController,13,0,experiment,NULL,TextInput,answer,Final,w(t(s(q))),1749029473591.0,152,4,L,Intensional,Abstract,Felicia's friend's child's enemy,1749029417209,13,0_L_ecf5,NULL,aea13a3d4bd91330dea6362777cba680,yes,other,South Africa,bachelor,Male,english,,ai,4,w(t(s(q))),exp1,,,True,True,human,False
1749029543,aea13a3d4bd91330dea6362777cba680,PennController,6,0,experiment,NULL,TextInput,answer,Final,enemy(friend(dana)),1749029503920.0,93,3,L,Intensional,English,Dana's friend's enemy,1749029473595,13,0_L_ef2,NULL,aea13a3d4bd91330dea6362777cba680,yes,other,South Africa,bachelor,Male,english,,ai,3,enemy(friend(dana)),exp1,,,True,True,human,False
